id,name,neighbourhood_group_cleansed,neighbourhood_cleansed,room_type,price_num,availability_365,reviews_per_month,number_of_reviews,ghost_prob
53858082,"HDTV Room, Terrace, 2 block to Williamsburg #279",Brooklyn,Bedford-Stuyvesant,Private room,45,364,0.08,1,0.33006510951344636
52795397,Gorgeous 2 Bedroom Apartment near Central Park,Manhattan,Upper West Side,Entire home/apt,258,322,0.25,1,0.33003469308579186
969462426603921300,Bright and Comfy Room,Brooklyn,Bedford-Stuyvesant,Private room,57,269,0.09,1,0.32983991712159144
13276930,East Village - Spacious Studio - Amazing Location,Manhattan,East Village,Entire home/apt,105,45,0.01,1,0.3298063101753067
541841229631087300,"Blueground | Midtown El, gym, nr shopping",Manhattan,Midtown,Entire home/apt,250,78,0.03,1,0.32980540389329815
1353876118169704400,The Central At 5Th - Studio,Manhattan,Midtown,Private room,405,246,0.17,1,0.3296813529428648
1353876642508740900,The Central At 5Th - Studio,Manhattan,Midtown,Private room,405,246,0.58,1,0.3296813529428648
1283471496919072800,Beautiful Private Studio Apt,Manhattan,Harlem,Entire home/apt,132,365,0.12,1,0.32965925287141523
1146410005818308100,73-318 New Studio UWS Doorman Gym,Manhattan,Upper West Side,Entire home/apt,222,303,0.07,1,0.32955600179772865
879007455354395500,Church Place by Rove Travel I 3BR Tribeca Loft,Manhattan,Tribeca,Entire home/apt,445,62,0.04,1,0.3294093976335922
1467001019306608600,Work-Friendly Room Fridge & TV,Brooklyn,Gravesend,Private room,48,301,0.42,1,0.32938187145644615
30394340,"Blueground | Tribeca, gym, doorman & Roof deck",Manhattan,Tribeca,Entire home/apt,240,316,0.05,1,0.32908592380841073
802687894128187600,Hermosa y cómoda habitación en el Bronx,Bronx,Fordham,Private room,65,269,0.03,1,0.3288489332514866
1456123613007629e3,Modern Lux Retreat in the Heart of NYC,Manhattan,Lower East Side,Private room,380,178,1,1,0.32810355701220484
865787534997394400,Lovely stay,Brooklyn,Bedford-Stuyvesant,Entire home/apt,162,364,0.03,1,0.32803659520056255
47919864,"Bushwick Room Luxury building, Balcony, Gym #174",Brooklyn,Bushwick,Private room,47,365,0.02,1,0.3278617805387578
837553678722454400,"Lux Building, HDTV Room, Gym, Rooftop, Laundry#223",Brooklyn,Bushwick,Private room,47,364,0.05,1,0.3278617805387578
875686185069075200,"Luxury Building, Balcony, Gym, Laundry, AC #554",Brooklyn,Bushwick,Private room,47,365,0.03,1,0.3278617805387578
30006962,"Blueground | FiDi, Wall St, speakeasy & doorman",Manhattan,Financial District,Entire home/apt,278,216,0.01,1,0.32781383888597665
714527517050377700,3 BR Apt in Murray Hill w/ Balcony & River Views,Manhattan,Kips Bay,Entire home/apt,268,345,0.88,1,0.3277505345803533
701478587424915600,"Private Bedroom in Brooklyn, block from J/M Train",Brooklyn,Bedford-Stuyvesant,Private room,41,305,0.03,1,0.3274520397245548
1308220180752781e3,Spacious  and beautiful one Bedroom,Manhattan,Inwood,Entire home/apt,108,124,0.11,1,0.32742130223411514
42231473,Spacious 3 bedroom 2BTH with private balcony,Manhattan,Murray Hill,Entire home/apt,478,364,0.03,1,0.3273806229465617
824703307818049900,3BR Apt in Park West Village in UWS,Manhattan,Upper West Side,Entire home/apt,243,262,0.03,1,0.32735536842952107
802528180126158800,Sanctuary in Brooklyn,Brooklyn,Bushwick,Entire home/apt,168,178,0.03,1,0.3272902090391633
141035009385044e4,81St street Upper West Side,Manhattan,Upper West Side,Entire home/apt,155,364,0.94,1,0.3272550288647184
1390033029332861700,2 Bedroom Queen Deluxe,Manhattan,Financial District,Entire home/apt,425,121,0.88,1,0.3272101774180507
1191404739326003500,Modern Brooklyn townhouse 3 bdrm 2 BA- Easy Travel,Brooklyn,Bay Ridge,Entire home/apt,150,343,0.08,1,0.32707187317351477
47052953,"Comfortable, Spacious Midtown West One Bedroom",Manhattan,Midtown,Entire home/apt,271,294,0.02,1,0.3269339831403007
673811223486765700,High-end unit in midtown East,Manhattan,Midtown,Entire home/apt,290,90,0.03,1,0.3269290487763831
984694782799715700,444-1C  New Studio in Hell's Kitchen,Manhattan,Hell's Kitchen,Entire home/apt,225,231,0.04,1,0.326902052625188
22964396,Spacious & quiet 2BR near Prospect Park Brooklyn,Brooklyn,Flatbush,Entire home/apt,95,270,0.03,1,0.32664641618344725
48414050,"Luxury building | HDTV, Gym, laundry, rooftop #191",Brooklyn,Bushwick,Private room,46,365,0.02,1,0.3263698123979754
1013814395680935700,73-705 Luxury Elv Bldg 24H DM Gym Studio,Manhattan,Upper West Side,Entire home/apt,212,314,0.05,1,0.32634399913812584
826787661243638e3,Lovely Room,Manhattan,Washington Heights,Private room,56,363,0.04,1,0.32628863133514124
1107321382010216400,Spacious apartment in NYC,Manhattan,East Harlem,Entire home/apt,300,263,0.09,1,0.3261812430316662
798465931580249300,Enhanced 1Bedroom,Bronx,Williamsbridge,Entire home/apt,103,270,0.03,1,0.32598862635778214
1426794425091635500,NYC Central Park Green TreeTop Spacious 2BR,Manhattan,Harlem,Entire home/apt,275,364,0.28,1,0.32592342120285617
971748602940958700,Lux Skyline/Water View 2 Bed Apt,Manhattan,Hell's Kitchen,Entire home/apt,450,120,0.08,1,0.32588155519164197
53448680,"Brand new construction, huge 750 Sq ft, be the 1st",Staten Island,Prince's Bay,Entire home/apt,115,364,0.02,1,0.32583826736233373
886123153961243e3,"Queen bed, Cozy, 43"" TV, Low Cleaning Fee!",Brooklyn,Coney Island,Private room,90,364,0.29,1,0.3257934521569306
54319024,Cozy Townhouse in the Bronx. R1,Bronx,Longwood,Private room,55,360,0.24,1,0.32569823029492867
1314710618035612400,Cozy Townhouse In The Bronx. R3,Bronx,Longwood,Private room,55,351,0.11,1,0.32569823029492867
43211802,Private Room in Cozy Bed-Stuy Home - 5R - Room 3,Brooklyn,Bedford-Stuyvesant,Private room,87,364,0.02,1,0.32567862028881034
1130368808183429e3,Rananchqua Art,Bronx,University Heights,Private room,52,211,0.06,1,0.32562116642199396
930909837577753900,69st station is 8min walk,Queens,Woodside,Private room,46,38,0.54,1,0.32559169999770954
96480073208045e4,"Large room, laundry, AC, 25 min to Manhattan #582",Queens,Ridgewood,Private room,46,269,0.16,1,0.32558104846276675
872437778753078900,01- Private 2bed 2bath Apartment,Manhattan,Upper East Side,Entire home/apt,264,365,0.03,1,0.3254515040100371
1352595673565168600,#3C-Elegant & Cozy Stay | NYC| -Fulton st Brooklyn,Brooklyn,Bedford-Stuyvesant,Private room,43,301,0.36,1,0.32527716875246904
972377389533980200,Room. Boat ride to NYU Health,Bronx,Clason Point,Private room,71,267,0.04,1,0.32525224043207523
50497636,Jewel Apt in BK with best Manhattan Access,Brooklyn,Crown Heights,Entire home/apt,241,270,0.02,1,0.32524606827394315
1126052924442652900,73-919 New Studio UWS Doorman Gym,Manhattan,Upper West Side,Entire home/apt,208,326,0.06,1,0.3250214864991255
1497416789945817900,45 West 81st Studio,Manhattan,Upper West Side,Entire home/apt,150,353,0.83,1,0.3249799843686385
997293739861552100,Chic Bushwick Retreat: 3BR/1BA Near L & J Trains!,Brooklyn,Bushwick,Entire home/apt,158,179,0.08,1,0.3249742417081605
43715460,Massive 5 Bedroom Loft in best part of Manhattan,Manhattan,Midtown,Entire home/apt,475,161,0.02,1,0.32484987396078135
79544912316947e4,"Bushwick HDTV Room, AC, 20 mins to Manhattan #373",Brooklyn,Bushwick,Private room,45,365,0.04,1,0.3248488578872521
7903335760795e5,Comfy Stay,Manhattan,Washington Heights,Private room,47,365,0.04,1,0.32479328591611795
1040580248552704800,"Blueground | FiDi, game room & resident speakeasy",Manhattan,Financial District,Entire home/apt,266,318,0.05,1,0.32475350774335376
618731819301540600,FULL OF LIGHT DUPLEX,Brooklyn,Windsor Terrace,Entire home/apt,300,323,0.03,1,0.32473648706405994
1316947194693127400,2BR 1 Bath Apt in Queens by A Train & JFK,Queens,Ozone Park,Entire home/apt,184,269,0.26,1,0.32473380281034614
995017187155167e3,Renovated 2022@Queens apartment.,Queens,Woodside,Private room,56,60,0.06,1,0.3244671955770619
1292271677964805e3,"Updated 2BR,Fast Wi-Fi, Free Parking,10 min to JFK",Brooklyn,East New York,Entire home/apt,154,360,0.19,1,0.3242456177539907
776812321278979e3,Unique / Private Backyard,Manhattan,Kips Bay,Entire home/apt,150,364,0.06,1,0.3242007556668442
1289499175425676800,2 bedroom Garden Duplex,Manhattan,Harlem,Entire home/apt,200,205,0.91,1,0.32414248805983137
1365257869016993800,Spacious unit and quiet backyard,Brooklyn,Bushwick,Entire home/apt,137,210,0.88,1,0.32399817064225733
1228359645034743800,"Brand New 2BR, W/D Prime Midtown",Manhattan,Hell's Kitchen,Entire home/apt,252,297,0.14,1,0.3237807263207016
30392806,"Blueground | Tribeca, gym & rooftop garden",Manhattan,Tribeca,Entire home/apt,275,336,0.08,1,0.3237657050006212
909349194222367100,444-5D New Studio in Hell's Kitchen,Manhattan,Hell's Kitchen,Entire home/apt,215,306,0.42,1,0.32375018933750627
785637169517267600,Cozy Private room Williamsburg,Brooklyn,Williamsburg,Private room,76,325,0.05,1,0.323703978016411
1010941533813299300,Brooklyn Style Cozy ROOM,Brooklyn,Bushwick,Private room,59,266,0.24,1,0.32364274270151194
1422807425840937500,Huge Spare room,Bronx,Mount Hope,Private room,38,330,0.22,1,0.3232984463132
48871242,"Luxury building, gym, laundry, rooftop 6FL #193",Brooklyn,Bushwick,Private room,44,365,0.08,1,0.32329772829293674
49505001,"Bushwick Exposed brick, 23 mins to Manhattan #96",Brooklyn,Bushwick,Private room,44,365,0.02,1,0.32329772829293674
45767904,"One Bedroom with Balcony, near Tourist Attractions",Manhattan,Midtown,Entire home/apt,318,308,0.02,1,0.32326274432951513
30387132,"Blueground | Tribeca, indoor pool & great views",Manhattan,Tribeca,Entire home/apt,273,315,0.02,1,0.32326179955866696
